filePath,className,methodName
java/sql/CallableStatement,CallableStatement,setNClob
java/util/zip/Inflater,Inflater,Inflater
java/util/Locale,Locale,toString
org/eclipse/jface/text,text,rules
org/eclipse/jface/layout/GridLayoutFactory,GridLayoutFactory,extendedMargins
java/security/cert/CertificateFactorySpi,CertificateFactorySpi,engineGenerateCertPath
java/io/RandomAccessFile,RandomAccessFile,read
java/lang/ThreadGroup,ThreadGroup,enumerate
java/security/Policy,Policy,getPolicy
java/security/AlgorithmParameters,AlgorithmParameters,getInstance
java/security/AlgorithmParameters,AlgorithmParameters,getInstance
java,java,security
java/security/AlgorithmParameters,AlgorithmParameters,getInstance
java,java,io
java/io/File,File,renameTo
org/eclipse/jface/dialogs/MessageDialogWithToggle,MessageDialogWithToggle,openYesNoQuestion
org/eclipse/jface/dialogs/MessageDialogWithToggle,MessageDialogWithToggle,openYesNoCancelQuestion
org/eclipse/jface/dialogs/MessageDialogWithToggle,MessageDialogWithToggle,openWarning
org/eclipse/jface/dialogs/MessageDialogWithToggle,MessageDialogWithToggle,openOkCancelConfirm
org/eclipse/jface/dialogs/MessageDialogWithToggle,MessageDialogWithToggle,openInformation
org/eclipse/jface/dialogs/MessageDialogWithToggle,MessageDialogWithToggle,openError
org/eclipse/jface/dialogs/MessageDialogWithToggle,MessageDialogWithToggle,open
org/eclipse/jface/viewers/ColumnViewer,ColumnViewer,getViewerRowFromItem
org/apache/commons/collections/keyvalue/MultiKey,MultiKey,getKey
org/apache/commons/collections/keyvalue/MultiKey,MultiKey,MultiKey
org/apache/commons/collections/keyvalue/MultiKey,MultiKey,MultiKey
org/apache/commons/collections/keyvalue/MultiKey,MultiKey,MultiKey
org/apache/commons/collections/map,map,AbstractReferenceMap
java/util/ServiceLoader,ServiceLoader,iterator
org/eclipse/jface/resource/ImageDescriptor,ImageDescriptor,createImage
org/eclipse/jface/viewers/DelegatingStyledCellLabelProvider,DelegatingStyledCellLabelProvider,getImage
org/eclipse/jface/resource/ResourceManager,ResourceManager,createColor
org/eclipse/jface/resource/ResourceManager,ResourceManager,createImageWithDefault
org/eclipse/jface/text/source/SourceViewer,SourceViewer,createFormattingContext
org/eclipse/jface/resource/ImageDescriptor,ImageDescriptor,createImage
java/lang/Integer,Integer,toString
java/lang/Integer,Integer,toHexString
java/lang/SecurityManager,SecurityManager,checkTopLevelWindow
org/eclipse/jface/resource/ResourceManager,ResourceManager,createColor
org/eclipse/jface/resource/ResourceManager,ResourceManager,create
java/io/InputStream,InputStream,available
org/eclipse/jface/viewers/StructuredViewer,StructuredViewer,findItem
java/util,util,Map
org/eclipse/jface,jface,text
org/eclipse/jface/resource/ResourceManager,ResourceManager,createFont
org/eclipse/jface/dialogs/PopupDialog,PopupDialog,getForegroundColorExclusions
java/util/concurrent/Executors,Executors,newSingleThreadScheduledExecutor
java/util/concurrent/Executors,Executors,newSingleThreadScheduledExecutor
java/util,util,concurrent
org/eclipse/jface/dialogs/IDialogPage,IDialogPage,getMessage
java/lang/management/ThreadMXBean,ThreadMXBean,getThreadInfo
org/eclipse/jface/text/source/ISourceViewerExtension3,ISourceViewerExtension3,getQuickAssistAssistant
java/util/concurrent/locks/AbstractQueuedLongSynchronizer,AbstractQueuedLongSynchronizer,getWaitingThreads
java/net/InetAddress,InetAddress,getCanonicalHostName
org/eclipse/jface/bindings/BindingManager,BindingManager,getActiveBindingsDisregardingContextFlat
org/eclipse/jface/bindings/keys/KeyBinding,KeyBinding,getKeySequence
org/eclipse/jface/bindings/BindingManager,BindingManager,getPartialMatches
org/eclipse/jface/bindings/keys/KeySequenceText,KeySequenceText,getKeySequence
org/eclipse/jface/bindings/keys/formatting/KeyFormatterFactory,KeyFormatterFactory,getEmacsKeyFormatter
org/eclipse/jface/bindings/keys/KeyLookupFactory,KeyLookupFactory,getSWTKeyLookup
org/eclipse/jface/resource/FontDescriptor,FontDescriptor,createFont
org/eclipse/jface/viewers/ViewerLabel,ViewerLabel,getTooltipText
org/eclipse/jface/action/ExternalActionManager,ExternalActionManager,getInstance
org/eclipse/jface/action,action,IAction
org/eclipse/jface/action/LegacyActionTools,LegacyActionTools,extractAcceleratorText
org/eclipse/jface/dialogs/Dialog,Dialog,getButton
org/eclipse/jface/dialogs/Dialog,Dialog,getOKButton
java/util/zip/InflaterInputStream,InflaterInputStream,available
java/util/zip/InflaterInputStream,InflaterInputStream,available
java/security/cert/CertPath,CertPath,getType
java/security/cert/PKIXCertPathValidatorResult,PKIXCertPathValidatorResult,getPublicKey
java/sql/Statement,Statement,executeQuery
org/eclipse/jface/dialogs/PopupDialog,PopupDialog,getDialogSettings
java/net/URI,URI,getRawSchemeSpecificPart
java/rmi/activation/ActivationGroupDesc/CommandEnvironment,CommandEnvironment,getCommandOptions
org/eclipse/jface/bindings/keys/formatting/KeyFormatterFactory,KeyFormatterFactory,getDefault
org/eclipse/jface/bindings/BindingManager,BindingManager,getLocale
org/eclipse/jface/bindings/Binding,Binding,getSchemeId
org/eclipse/jface/bindings/Binding,Binding,getContextId
org/eclipse/jface/resource/JFaceResources,JFaceResources,getFontDescriptor
org/eclipse/jface/bindings/keys/SWTKeySupport,SWTKeySupport,getKeyFormatterForPlatform
org/eclipse/jface/bindings/keys/KeyLookupFactory,KeyLookupFactory,getDefault
org/eclipse/jface/bindings/BindingManager,BindingManager,getCurrentConflicts
org/eclipse/jface/viewers/TreeNode,TreeNode,getChildren
org/eclipse/jface/resource/JFaceResources,JFaceResources,getHeaderFontDescriptor
org/eclipse/jface/bindings/BindingManager,BindingManager,getActiveBindingsFor
org/eclipse/jface/text/link/LinkedModeUI/LinkedModeUITarget,LinkedModeUITarget,getViewer
java/lang/System,System,getenv
java/security/cert/PolicyQualifierInfo,PolicyQualifierInfo,getPolicyQualifierId
java/sql/PreparedStatement,PreparedStatement,executeQuery
java/net/URI,URI,getSchemeSpecificPart
java/security/cert/PolicyQualifierInfo,PolicyQualifierInfo,getEncoded
java/lang/management/OperatingSystemMXBean,OperatingSystemMXBean,getAvailableProcessors
java/util/Date,Date,getSeconds
javax/script/CompiledScript,CompiledScript,eval
java/lang/Math,Math,cos
java/lang/Math,Math,cos
java/sql/Wrapper,Wrapper,unwrap
org/eclipse/jface/dialogs/PopupDialog,PopupDialog,createDialogArea
org/eclipse/jface/dialogs/Dialog,Dialog,createDialogArea
java/awt/PageAttributes,PageAttributes,getPrinterResolution
java/awt/PageAttributes,PageAttributes,PageAttributes
java/awt/JobAttributes,JobAttributes,getPageRanges
java/lang/Math,Math,log1p
org/apache/commons/collections/map/PredicatedMap,PredicatedMap,isSetValueChecking
java/text/NumberFormat,NumberFormat,getAvailableLocales
java/text/DecimalFormatSymbols,DecimalFormatSymbols,getAvailableLocales
java/text/DateFormatSymbols,DateFormatSymbols,getAvailableLocales
java/text/DateFormat,DateFormat,getAvailableLocales
java/text/Collator,Collator,getAvailableLocales
java/text/BreakIterator,BreakIterator,getAvailableLocales
java/util/Collection,Collection,equals
java/util/EnumSet,EnumSet,range
java/net/ResponseCache,ResponseCache,put
java/util/concurrent/CopyOnWriteArraySet,CopyOnWriteArraySet,toArray
java/util/prefs/AbstractPreferences,AbstractPreferences,childSpi
java/applet/Applet,Applet,getAppletInfo
org/eclipse/jface/action/ExternalActionManager,ExternalActionManager,getCallback
org/eclipse/jface/dialogs/Dialog,Dialog,createButtonBar
java/lang/Math,Math,sin
java/lang/Math,Math,tan
java/lang/Math,Math,acos
java/lang/Math,Math,asin
java/lang/Math,Math,atan
java/lang/Math,Math,exp
java/lang/Math,Math,log
java/lang/Math,Math,log10
java/lang/Math,Math,hypot
java/lang/Package,Package,getSpecificationVersion
java/lang/reflect/Proxy,Proxy,getProxyClass
java/lang/Math,Math,expm1
java/lang/Float,Float,toString
java/lang/Double,Double,toString
java/lang/Math,Math,cbrt
java/lang/Math,Math,cosh
java/lang/Math,Math,tanh
java/lang/reflect/InvocationHandler,InvocationHandler,invoke
java/lang/reflect/Method,Method,getGenericReturnType
java/lang/reflect/Field,Field,getGenericType
java/io/ObjectInputStream,ObjectInputStream,resolveClass
org/eclipse/jface/preference/PreferencePage,PreferencePage,createContents
org/eclipse/jface/preference/PreferencePage,PreferencePage,createControl
org/apache/commons/collections/list/CursorableLinkedList,CursorableLinkedList,cursor
org/apache/commons/collections/bag/SynchronizedBag,SynchronizedBag,decorate
org/apache/commons/collections/bag/TransformedBag,TransformedBag,decorate
org/apache/commons/collections/bag/TransformedSortedBag,TransformedSortedBag,decorate
java/io/ObjectOutputStream,ObjectOutputStream,replaceObject
java/lang/Math,Math,sinh
java/lang/reflect/Method,Method,getGenericParameterTypes
java/lang/reflect/Method,Method,getGenericExceptionTypes
java/lang/reflect/Constructor,Constructor,getGenericParameterTypes
java/lang/reflect/Constructor,Constructor,getGenericExceptionTypes
java/lang/Class,Class,getGenericSuperclass
java/lang/Class,Class,getGenericInterfaces
java/lang/Float,Float,toHexString
java/lang/Double,Double,toHexString
java/security/cert/CertPath,CertPath,getCertificates
java/security/PolicySpi,PolicySpi,engineGetPermissions
java/security/PolicySpi,PolicySpi,engineGetPermissions
java/security/cert/X509Certificate,X509Certificate,getSerialNumber
java/security,security,cert
java/security/cert/X509CRLSelector,X509CRLSelector,getDateAndTime
java/security/KeyStoreSpi,KeyStoreSpi,engineGetCertificateChain
java/security/KeyStore,KeyStore,getCertificateChain
java/security/cert/CertificateFactorySpi,CertificateFactorySpi,engineGenerateCertPath
java/security/KeyStoreSpi,KeyStoreSpi,engineGetKey
java/security/KeyStore,KeyStore,getKey
java/security/Policy,Policy,getPermissions
java/security,security,cert
java/security,security,cert
java/text/DateFormatSymbols,DateFormatSymbols,getZoneStrings
java/security/KeyFactory,KeyFactory,getKeySpec
java/security/KeyFactorySpi,KeyFactorySpi,engineGetKeySpec
java/security/Permission,Permission,getActions
java/security/cert/PKIXCertPathChecker,PKIXCertPathChecker,getSupportedExtensions
org/apache/commons/collections/functors/NotPredicate,NotPredicate,getPredicates
org/apache/commons/collections/functors/NullIsExceptionPredicate,NullIsExceptionPredicate,getPredicates
org/apache/commons/collections/functors/NullIsFalsePredicate,NullIsFalsePredicate,getPredicates
org/apache/commons/collections/functors/NullIsTruePredicate,NullIsTruePredicate,getPredicates
org/apache/commons/collections/functors/TransformedPredicate,TransformedPredicate,getPredicates
org/apache/commons/collections/map/TransformedMap,TransformedMap,isSetValueChecking
org/apache/commons/collections/IteratorUtils,IteratorUtils,loopingIterator
org/apache/commons/collections/IteratorUtils,IteratorUtils,loopingListIterator
org/apache/commons/collections/ListUtils,ListUtils,subtract
java/sql/Driver,Driver,connect
org/eclipse/jface/viewers/CellEditor,CellEditor,dependsOnExternalFocusListener
org/eclipse/jface/viewers/TextCellEditor,TextCellEditor,dependsOnExternalFocusListener
java/lang/Object,Object,toString
java/util/Set,Set,toArray
java/util/Collection,Collection,toArray
java/util/ListResourceBundle,ListResourceBundle,getContents
javax/activation/DataSource,DataSource,getOutputStream
java/rmi/server/RMIClassLoaderSpi,RMIClassLoaderSpi,loadClass
java/rmi/server/RMIClassLoaderSpi,RMIClassLoaderSpi,loadProxyClass
org/eclipse/jface/dialogs/PageChangingEvent,PageChangingEvent,getCurrentPage
org/eclipse/jface/dialogs/PageChangingEvent,PageChangingEvent,getTargetPage
org/eclipse/jface/dialogs/PageChangedEvent,PageChangedEvent,getSelectedPage
java/lang/Math,Math,expm1
java/lang/instrument/ClassFileTransformer,ClassFileTransformer,transform
java/lang/Throwable,Throwable,printStackTrace
org/eclipse/jface/text/ITextHoverExtension2,ITextHoverExtension2,getHoverInfo2
org/eclipse/jface/text/IInformationControlExtension5,IInformationControlExtension5,getInformationPresenterControlCreator
org/eclipse/jface/viewers/ICellEditorValidator,ICellEditorValidator,isValid
java/util/Locale,Locale,getAvailableLocales
java/util/Calendar,Calendar,getAvailableLocales
java/util/jar/Pack200,Pack200,Packer
java/util/ResourceBundle/Control,Control,getFormats
java/util/ResourceBundle/Control,Control,getFormats
java/util/Collection,Collection,toArray
java/util/LinkedHashMap,LinkedHashMap,removeEldestEntry
java/util/concurrent/CopyOnWriteArraySet,CopyOnWriteArraySet,toArray
java/util/ResourceBundle/Control,Control,getCandidateLocales
java/util/ResourceBundle/Control,Control,getCandidateLocales
java/util/ResourceBundle/Control,Control,getCandidateLocales
java/util/BitSet,BitSet,equals
java/lang/Math,Math,pow
java/util/zip/Deflater,Deflater,deflate
java/util/logging,logging,Level
java,java,util
java,java,util
java/util/ResourceBundle/Control,Control,getTimeToLive
org/apache/commons/collections/map/SingletonMap,SingletonMap,isEmpty
org/apache/commons/collections/iterators/ObjectArrayIterator,ObjectArrayIterator,getArray
org/apache/commons/collections/iterators/ArrayIterator,ArrayIterator,getArray
org/apache/commons/collections/IteratorUtils,IteratorUtils,getIterator
java,java,util
java/util/logging/LogManager,LogManager,readConfiguration
java/util,util,prefs
java/util/spi/CurrencyNameProvider,CurrencyNameProvider,getSymbol
java/util/spi/TimeZoneNameProvider,TimeZoneNameProvider,getDisplayName
org/apache/commons/collections/functors/PredicateDecorator,PredicateDecorator,getPredicates
org/apache/commons/collections/keyvalue/MultiKey,MultiKey,equals
org/apache/commons/collections/SortedBidiMap,SortedBidiMap,inverseBidiMap
org/apache/commons/collections/OrderedBidiMap,OrderedBidiMap,inverseBidiMap
org/apache/commons/collections/map/SingletonMap,SingletonMap,previousKey
org/apache/commons/collections/Bag,Bag,add
javax/activation/DataSource,DataSource,getInputStream
org/apache/commons/collections/map/SingletonMap,SingletonMap,nextKey
java/util/Set,Set,toArray
org/apache/commons/collections/PredicateUtils,PredicateUtils,invokerPredicate
java/security,security,cert
java/util/ArrayDeque,ArrayDeque,toArray
java/util/ArrayList,ArrayList,toArray
java/util/prefs/AbstractPreferences,AbstractPreferences,childSpi
org/apache/commons/collections/functors/ExceptionTransformer,ExceptionTransformer,transform
java/lang/Math,Math,atan2
java/util/Calendar,Calendar,getMinimalDaysInFirstWeek
java/util/concurrent/DelayQueue,DelayQueue,toArray
java/util/LinkedList,LinkedList,toArray
org/apache/commons/collections/functors/ExceptionFactory,ExceptionFactory,create
org/apache/commons/collections/functors/ExceptionPredicate,ExceptionPredicate,evaluate
java,java,security
java/text/Bidi,Bidi,requiresBidi
java/security/SignatureSpi,SignatureSpi,engineGetParameters
org/apache/commons/collections/bag/AbstractMapBag,AbstractMapBag,retainAll
java/lang/Object,Object,clone
java,java,util
java/util/List,List,toArray
org/eclipse/jface/bindings/Binding,Binding,getTriggerSequence
org/apache/commons/collections/map/AbstractReferenceMap/ReferenceEntry,ReferenceEntry,getKey
org/apache/commons/collections/list/SetUniqueList,SetUniqueList,add
org/eclipse/jface/text/rules/IPredicateRule,IPredicateRule,evaluate
org/eclipse/jface/text/rules/IRule,IRule,evaluate
org/eclipse/jface/bindings/keys/formatting/IKeyFormatter,IKeyFormatter,format
org/eclipse/jface/action/ExternalActionManager/IExecuteCallback,IExecuteCallback,postExecuteSuccess
org/eclipse/jface/fieldassist/ContentProposalAdapter,ContentProposalAdapter,getFilterStyle
org/eclipse/jface/action/ICoolBarManager,ICoolBarManager,getLockLayout
org/eclipse/jface/text/contentassist/ICompletionProposal,ICompletionProposal,getImage
org/eclipse/jface/internal/text/html/BrowserInformationControl,BrowserInformationControl,BrowserInformationControl
java/util,util,prefs
org/eclipse/jface/viewers/IStructuredContentProvider,IStructuredContentProvider,getElements
java/util/NavigableMap,NavigableMap,lowerKey
java/util/NavigableSet,NavigableSet,higher
java/util/NavigableMap,NavigableMap,higherKey
java/lang/management/ThreadMXBean,ThreadMXBean,getCurrentThreadCpuTime
java/sql/ResultSetMetaData,ResultSetMetaData,getPrecision
java/sql/DatabaseMetaData,DatabaseMetaData,getFunctionColumns
